,trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
113,2019-01-01 07:24:26+00:00,Wolf Inc,grocery_pos,212.87,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18 00:00:00+00:00,100f6146829a593605fe199a0a0fb4d5,38.440444,-93.968005,0
114,2019-01-01 07:28:43+00:00,Kutch LLC,gas_transport,77.83,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,1961-05-19 00:00:00+00:00,b8848e6439f24ca232b875cc8c548bb9,44.438045,-121.970543,0
115,2019-01-01 07:34:46+00:00,"Olson, Becker and Koch",gas_transport,91.22,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31 00:00:00+00:00,d81638aacaad5494f155cf70e1912957,40.062868,-105.199294,0
116,2019-01-01 07:39:00+00:00,Harris Inc,gas_transport,68.85,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23 00:00:00+00:00,f555a9523ee3b2dcb0bdb6ed459deb03,38.795002,-94.219522,0
117,2019-01-01 07:43:51+00:00,McDermott-Weimann,grocery_pos,150.82,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09 00:00:00+00:00,d4175d076783f76299e010c158b2b6c7,38.179302,-119.614224,0
118,2019-01-01 07:47:43+00:00,"Robel, Cummerata and Prosacco",gas_transport,77.62,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27 00:00:00+00:00,b5ce075eb7992d3fc45e500507a0322c,38.748636,-94.884859,0
119,2019-01-01 07:54:20+00:00,Kunde-Sanfo,misc_net,3.18,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,1957-04-17 00:00:00+00:00,62cd1654abac4ea270b9b1a3e0f8cf13,36.753937,-91.101249,0
120,2019-01-01 07:55:19+00:00,Cole PLC,grocery_pos,125.69,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15 00:00:00+00:00,637d26ade8d5c520540a8fb0910a7d28,43.932656,-116.426446,0
121,2019-01-01 07:55:52+00:00,Dickinson Lt,misc_pos,3.34,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22 00:00:00+00:00,621cbb20ee3cbdbb017bfd9ecfe6e595,32.923527,-116.743069,0
122,2019-01-01 08:03:42+00:00,Murray-Smitham,grocery_pos,218.2,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04 00:00:00+00:00,77c4bf620494a9ffb6e9d8ef9cc133b5,38.190054,-121.705641,0
123,2019-01-01 08:05:59+00:00,"Tillman, Dickinson and Labadie",gas_transport,60.17,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10 00:00:00+00:00,27bd28157b84eb0e00a031787f6f3bf8,42.182148,-99.876819,0
124,2019-01-01 08:06:44+00:00,Metz-Boehm,shopping_pos,3.54,San Jose,CA,37.3304,-121.7913,973849,Science writer,1955-06-12 00:00:00+00:00,22108cef010fb1c7f60e0905b79cc178,38.005968,-121.191609,0
125,2019-01-01 08:09:01+00:00,"Greenholt, Jacobi and Gleason",gas_transport,49.47,San Jose,CA,37.3304,-121.7913,973849,Science writer,1955-06-12 00:00:00+00:00,3b0db891ea9d7d317dd5d7dde4ff3f15,37.202165,-122.238415,0
126,2019-01-01 08:13:00+00:00,Flatley-Durgan,misc_net,407.42,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01 00:00:00+00:00,2c761ec42e24be40a8473480be1b39bf,44.556768,-123.41021299999998,0
127,2019-01-01 08:14:16+00:00,Turcotte-Halvorson,misc_pos,6.72,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29 00:00:00+00:00,962392d9ee245e1de785e10ccf31bea3,32.803224,-112.544682,0
128,2019-01-01 08:18:43+00:00,Spencer-Runolfsson,misc_pos,14.92,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10 00:00:00+00:00,8281ad5a3b1ae4b6ca336af656b26186,49.36542,-121.909876,0
129,2019-01-01 08:19:46+00:00,Berge LLC,gas_transport,63.6,Camden,MO,39.2048,-94.0259,464,Colour technologist,1959-05-28 00:00:00+00:00,be8494e402d166aad6125ee58390903b,39.026626,-94.047307,0
130,2019-01-01 08:22:57+00:00,"Labadie, Treutel and Bode",shopping_net,7.72,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05 00:00:00+00:00,3eafe2ea6f20b9bb1dacd06600171691,32.844452000000004,-117.698985,0
131,2019-01-01 08:24:20+00:00,Dach-Bore,grocery_net,66.41,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24 00:00:00+00:00,15f6a0a1d168532d8bf679d1e35bbf55,33.303045000000004,-111.642781,0
132,2019-01-01 08:29:02+00:00,"Johnson, Runolfsdottir and Maye",misc_net,119.3,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18 00:00:00+00:00,68dc37af3b1afb730e93e5aa769d81e0,35.986761,-93.552055,0
133,2019-01-01 08:32:34+00:00,Morar Inc,grocery_net,41.51,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18 00:00:00+00:00,3544f27c0e2a41376767ef363ed6a445,36.361596,-107.003424,0
134,2019-01-01 08:33:06+00:00,Mayert Group,shopping_pos,1.28,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13 00:00:00+00:00,128d12e82cc3ddb7078f419090279e5d,41.186022,-98.2683,0
135,2019-01-01 08:34:47+00:00,Hudson-Grady,shopping_pos,2.06,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,1955-05-06 00:00:00+00:00,213ee3a1f8f1fb407104913e1a792198,33.603798,-116.540492,0
136,2019-01-01 08:40:04+00:00,"Osinski, Ledner and Leuschke",grocery_pos,101.95,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1980-09-15 00:00:00+00:00,17e156c3d3247de328c90082de7060f5,40.658388,-98.468462,0
137,2019-01-01 08:42:31+00:00,Kuvalis Lt,gas_transport,74.4,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",1988-09-19 00:00:00+00:00,52bf8c4c36520832ff7bfe21a60f7125,33.011954,-116.93814,0
138,2019-01-01 08:45:39+00:00,Erdman-Kertzmann,gas_transport,56.16,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18 00:00:00+00:00,4db5b57ad4c0297dffd76583fde6bea6,40.39003,-94.117548,0
139,2019-01-01 08:45:43+00:00,Dickinson-Rempel,misc_pos,154.91,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09 00:00:00+00:00,3d9aa6d05c4cf14c4af5d377e0ae4dc8,65.336985,-165.34569,0
140,2019-01-01 08:49:29+00:00,McGlynn-Jaskolski,misc_pos,36.62,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07 00:00:00+00:00,6458bd33847734ea1c5075edce6ef805,35.590437,-120.030031,0
141,2019-01-01 08:53:14+00:00,Hudson-Ratke,grocery_pos,84.04,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20 00:00:00+00:00,a4124a63fe29428a307eb671a3f03ba3,40.638122,-95.83434,0
142,2019-01-01 09:03:15+00:00,Schamberger-O'Keefe,grocery_pos,148.1,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11 00:00:00+00:00,f87f521574b3074d07652bdda05fdc5a,44.611543,-123.481226,0
143,2019-01-01 09:06:24+00:00,Nader-Helle,misc_net,77.04,Parks,AZ,35.2563,-111.95,759,"Geologist, engineering",1957-03-28 00:00:00+00:00,fb7244fb7a5de4bf5644fb0b6167449d,34.389461,-111.42367,0
144,2019-01-01 09:08:32+00:00,Hermann-Gaylo,misc_pos,17.21,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30 00:00:00+00:00,f99eb614ec5ca802aebd68adb7d233c5,32.280246000000005,-106.808789,0
145,2019-01-01 09:11:11+00:00,Stamm-Rodriguez,misc_pos,31.98,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26 00:00:00+00:00,bb79e069a78e3b394f6412ff315ff245,43.382392,-107.956092,0
146,2019-01-01 09:13:31+00:00,Schmeler Inc,misc_pos,2.72,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24 00:00:00+00:00,ae0616344b2cd56da54995c4a7341ebf,33.102424,-113.031541,0
147,2019-01-01 09:19:21+00:00,Prohaska-Murray,gas_transport,47.08,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30 00:00:00+00:00,af4e8397ae771b8f1810708856ccdd18,33.332359999999994,-104.835644,0
148,2019-01-01 09:20:24+00:00,Turcotte-Halvorson,misc_pos,3.96,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05 00:00:00+00:00,cf56c5861bb83da1e2510125f58fd2bf,33.202001,-118.004124,0
149,2019-01-01 09:22:08+00:00,"Watsica, Haag and Considine",shopping_pos,4.73,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,1969-12-22 00:00:00+00:00,2b6dfcaa97388cf78bb203a62a63941d,33.404607,-116.986619,0
150,2019-01-01 09:29:09+00:00,"Raynor, Reinger and Hagenes",gas_transport,72.18,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23 00:00:00+00:00,2fa89b83d2fd924592bcccb3adf444e4,39.650886,-109.490384,0
151,2019-01-01 09:29:58+00:00,Schamberger-O'Keefe,grocery_pos,197.16,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11 00:00:00+00:00,474e9337240f379e55216d2176740822,44.265422,-116.790366,0
152,2019-01-01 09:32:30+00:00,Brekke and Sons,gas_transport,79.12,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,1964-06-22 00:00:00+00:00,2830bf8d68c6051a91498cd7bb3247ba,35.275443,-105.71724,0
153,2019-01-01 09:36:48+00:00,"Tillman, Dickinson and Labadie",gas_transport,73.79,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19 00:00:00+00:00,0b454b130b75c6519810ab0c65c01c88,40.625055,-98.588171,0
154,2019-01-01 09:41:25+00:00,"Schmeler, Bashirian and Price",shopping_net,9.3,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,1957-04-17 00:00:00+00:00,5c8a3352624826c5d9f9029a1f342fe6,36.930573,-89.496439,0
155,2019-01-01 09:42:51+00:00,Klocko LLC,misc_net,23.57,Hatch,UT,37.7175,-112.4777,258,Geoscientist,1961-11-24 00:00:00+00:00,1ad7c13c20187d801960465877306721,37.437406,-111.695693,0
156,2019-01-01 10:03:34+00:00,Parisian and Sons,gas_transport,53.3,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03 00:00:00+00:00,c56dda8b062fd466a0e5beb348d0fde2,44.381944,-120.715923,0
157,2019-01-01 10:07:39+00:00,"Schoen, Kuphal and Nitzsche",grocery_pos,40.73,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03 00:00:00+00:00,ed898e5e31e1a68b6859084e58a85a71,37.228485,-122.91936499999998,0
158,2019-01-01 10:08:17+00:00,"Greenholt, Jacobi and Gleason",gas_transport,73.11,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06 00:00:00+00:00,5ce83c0c43d6cacdfa5839da561f80a1,41.359602,-123.959767,0
159,2019-01-01 10:08:23+00:00,Turcotte-Halvorson,misc_pos,23.17,Parker Dam,CA,34.298,-114.156,126,Marketing executive,1992-10-07 00:00:00+00:00,cdef0856c7bc77e108e8083467f5e828,33.352532000000004,-114.961724,0
160,2019-01-01 10:09:51+00:00,McDermott-Weimann,grocery_pos,97.45,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26 00:00:00+00:00,614bd8f2d4dbc5c2c754118911c1d681,39.228231,-92.188319,0
161,2019-01-01 10:11:08+00:00,Jaskolski-Vandervort,misc_net,4.35,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,1951-11-08 00:00:00+00:00,ee7c0c461e8eba4a105b4c9620bc8369,40.542864,-96.515629,0
162,2019-01-01 10:12:48+00:00,Kerluke PLC,misc_net,1.63,Moab,UT,38.5677,-109.5271,9772,Location manager,1989-11-24 00:00:00+00:00,a92c9646140f26bfe9415167a9799d9c,38.208416,-109.274184,0
163,2019-01-01 10:14:15+00:00,Miller-Harris,misc_net,10.96,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04 00:00:00+00:00,33446b7d7a2c1a5c7bba9cc4851446e4,35.430223,-105.793238,0
164,2019-01-01 10:14:19+00:00,Heaney-Marquardt,entertainment,22.32,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29 00:00:00+00:00,bb577d9698812575ad8ef0ba8d1a7116,34.041368,-112.265105,0
165,2019-01-01 10:22:21+00:00,Heller-Langosh,gas_transport,68.35,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26 00:00:00+00:00,56c969b1428752619cc5d609d8aebb8d,41.893432,-95.736718,0
166,2019-01-01 10:29:29+00:00,Auer-West,shopping_net,1433.54,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01 00:00:00+00:00,cdf73aea45a42592972ad9668315b8c2,45.873314,-121.589038,0
167,2019-01-01 10:30:44+00:00,"Zboncak, Rowe and Murazik",shopping_net,5.74,Parks,AZ,35.2563,-111.95,759,"Geologist, engineering",1957-03-28 00:00:00+00:00,c0d80cf33efb7a863fb576a68a7b352f,35.261173,-111.444946,0
168,2019-01-01 10:37:19+00:00,Bauch-Rayno,grocery_pos,146.33,Vinton,CA,40.0235,-120.7986,128,Education administrator,1966-02-21 00:00:00+00:00,67e41c2fc02089fcde1e7db628222949,39.892043,-121.453696,0
169,2019-01-01 10:40:20+00:00,Hudson-Grady,shopping_pos,7.29,Roseland,NE,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31 00:00:00+00:00,30209367f2bb4608201c43fd3770e6ba,40.039238,-97.958843,0
170,2019-01-01 10:41:51+00:00,"Heller, Gutmann and Zieme",grocery_pos,120.69,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,1961-05-19 00:00:00+00:00,b911ea13d191fbe87b8febbf7674397b,44.642041,-122.647369,0
171,2019-01-01 10:45:31+00:00,Kuphal-Bartoletti,misc_net,2.55,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13 00:00:00+00:00,cf2616223a657877fdd6510251f789bd,39.451595000000005,-99.296808,0
172,2019-01-01 10:46:23+00:00,Smitham-Schille,grocery_net,88.26,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28 00:00:00+00:00,eb43b531dcc75ab6d2be32f14572ad5a,44.486464,-123.575185,0
173,2019-01-01 10:47:11+00:00,"Adams, Kovacek and Kuhlman",grocery_net,47.54,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18 00:00:00+00:00,8b84871f95118c170b525195e68d8c03,45.542176,-118.562415,0
174,2019-01-01 10:50:07+00:00,Goodwin-Nitzsche,grocery_pos,118.12,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,f19ec0a7b2267036ee97a33683a6514d,44.739051,-122.0814,0
175,2019-01-01 10:50:54+00:00,Cummerata-Jones,gas_transport,72.28,Parker,CO,39.5102,-104.7216,84861,Materials engineer,1932-03-10 00:00:00+00:00,76ee8e0c687d52059a9bf7c0c9370abc,40.448668,-104.63093,0
176,2019-01-01 10:55:00+00:00,Emard Inc,gas_transport,74.15,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30 00:00:00+00:00,573e840dfaa710256a6bce035d840630,46.902305,-116.41671,0
177,2019-01-01 10:56:02+00:00,Emard Inc,gas_transport,45.95,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01 00:00:00+00:00,3b839d88dbaefcbbdd1582cbab25f775,47.989002,-122.070979,0
178,2019-01-01 11:02:29+00:00,"Parisian, Schiller and Altenwerth",misc_net,6.79,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10 00:00:00+00:00,56c81fc5198cf35619ddfff533af2298,40.765904,-98.433226,0
179,2019-01-01 11:08:07+00:00,Deckow-O'Conne,grocery_pos,161.29,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01 00:00:00+00:00,3ed5dc8ee7ce2b157c6987ff4c2bd9da,44.461804,-124.866861,0
180,2019-01-01 11:11:08+00:00,"Stokes, Christiansen and Sipes",grocery_net,50.28,Kirtland Afb,NM,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30 00:00:00+00:00,f994beb587e7e87a029fdff28a6a349f,35.063619,-106.2421,0
181,2019-01-01 11:17:00+00:00,Auer-Mosciski,grocery_pos,138.6,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27 00:00:00+00:00,36cf54dd7b4335e7fce6c396ada92b29,38.589273,-93.017727,0
182,2019-01-01 11:17:39+00:00,"Morissette, Weber and Wiegan",grocery_net,43.12,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11 00:00:00+00:00,8804f4b8cd9cfdfac5b5aa615cc7691b,43.802428000000006,-107.281335,0
183,2019-01-01 11:18:49+00:00,Heller-Langosh,gas_transport,63.61,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13 00:00:00+00:00,233c4243eca00563e7ca952ebdbbf7ff,41.032279,-99.607767,0
184,2019-01-01 11:22:06+00:00,"Osinski, Ledner and Leuschke",grocery_pos,48.07,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30 00:00:00+00:00,bd8f0eccca6ea07a3fcf500998efc0f0,38.193371,-121.865864,0
185,2019-01-01 11:29:46+00:00,Prohaska-Murray,gas_transport,66.16,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30 00:00:00+00:00,46516eaf549beddb1e19c1f4e8b5a35d,34.917214,-117.79828899999998,0
186,2019-01-01 11:30:36+00:00,Bogisich Inc,grocery_pos,138.46,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19 00:00:00+00:00,9e9a286743a7c3eedcf5d17b7c4ffed2,40.11124,-98.256852,0
187,2019-01-01 11:31:43+00:00,Boyer PLC,misc_pos,68.7,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22 00:00:00+00:00,80245e712edd419c40c30b5f841e9b41,33.932468,-116.294259,0
188,2019-01-01 11:37:44+00:00,Roberts-Beahan,misc_pos,105.57,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19 00:00:00+00:00,45a31220dadaeb21792d0224968b4896,41.266607,-99.508962,0
189,2019-01-01 11:42:27+00:00,Douglas-White,entertainment,6.8,San Diego,CA,33.0067,-117.069,1241364,"Pharmacist, hospital",1960-03-01 00:00:00+00:00,c8e8d68a2b724b562c0911cc5adabc1c,32.97625,-116.450577,0
190,2019-01-01 11:47:23+00:00,Corwin-Collins,gas_transport,65.78,Brainard,NE,41.1832,-96.9882,614,Associate Professor,1967-06-20 00:00:00+00:00,1eb62e1d821e2d9c642dee5e42b86a80,42.123682,-96.759372,0
191,2019-01-01 11:49:31+00:00,"Kovacek, Dibbert and Ondrick",grocery_pos,194.98,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18 00:00:00+00:00,c6097958ea5466c24b66f0350d38d775,39.363753,-94.657276,0
192,2019-01-01 11:56:30+00:00,"Raynor, Reinger and Hagenes",gas_transport,54.6,Jelm,WY,41.0539,-106.0763,100,Public librarian,1974-04-16 00:00:00+00:00,67fe62808265ffd73b50b485e19e97fb,41.229067,-105.46406,0
193,2019-01-01 12:00:35+00:00,Greenholt Lt,health_fitness,107.41,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04 00:00:00+00:00,42cf87bcb4c4adf573d137589e74df9f,38.417406,-106.386284,0
194,2019-01-01 12:01:45+00:00,"Dare, Fritsch and Zboncak",health_fitness,36.52,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04 00:00:00+00:00,f823df96c24faf177f6c1569b2ce3c1d,39.838766,-106.332496,0
195,2019-01-01 12:04:54+00:00,Schimmel-Olson,kids_pets,47.96,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23 00:00:00+00:00,522e4b449157a7b1e1b25a1710bca3d4,39.206677,-93.033773,0
196,2019-01-01 12:12:40+00:00,Hilpert-Conroy,kids_pets,31.17,Luray,MO,40.4931,-91.8912,519,Town planner,1966-02-13 00:00:00+00:00,145f9626ba7da47ad3672379e318ad6f,40.858986,-92.209069,0
197,2019-01-01 12:13:42+00:00,Jacobi Inc,health_fitness,19.03,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31 00:00:00+00:00,ea09483a48b1b77a85ae0a00fa341c54,39.105052,-105.656623,0
198,2019-01-01 12:18:32+00:00,Hammes-Beatty,kids_pets,78.55,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,0681c9e2a48735a47fccf0bed805d52f,44.398931,-122.136405,0
199,2019-01-01 12:27:15+00:00,"Reichert, Rowe and Mraz",shopping_net,8.38,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01 00:00:00+00:00,75971e5cf0d65c6410d8d9df1eeb626a,47.841849,-122.904667,0
200,2019-01-01 12:31:30+00:00,Hills-Witting,shopping_net,3.27,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04 00:00:00+00:00,4c5ea52c510bed81758879cb8bf7adb0,35.863489,-105.606809,0
201,2019-01-01 12:35:50+00:00,"Prosacco, Kreiger and Kovacek",home,3.13,Smith River,CA,41.9404,-124.1587,1930,Web designer,1983-06-13 00:00:00+00:00,6e8e6642a7745cc089a12016bf5c3f10,41.918079,-123.524131,0
202,2019-01-01 12:41:17+00:00,"Berge, Kautzer and Harris",personal_care,88.7,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21 00:00:00+00:00,1f4c10dd875868477f2cb5822795b5b8,41.586814,-123.16098,0
203,2019-01-01 12:41:20+00:00,"Quitzon, Green and Bashirian",shopping_pos,2.72,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,7c2a58a8385f1947e3589e51e706b70f,32.469997,-110.691362,0
204,2019-01-01 12:41:33+00:00,Roberts-Beahan,misc_pos,9.32,Paauilo,HI,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13 00:00:00+00:00,532b525538d4cf450876c4dec3c7d6ab,20.515285,-155.739146,0
205,2019-01-01 12:45:45+00:00,"Mante, Luettgen and Hackett",health_fitness,72.61,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26 00:00:00+00:00,e41042536c148f8dbe7011201638ab90,43.866236,-108.18443700000002,0
206,2019-01-01 12:47:15+00:00,"Goyette, Howell and Collie",shopping_pos,3.7,Smith River,CA,41.9404,-124.1587,1930,Web designer,1983-06-13 00:00:00+00:00,0f37daac19e4121adac32c0a10f4b697,41.64788,-124.744747,0
207,2019-01-01 12:47:15+00:00,"Jones, Sawayn and Romague",misc_net,7.27,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,1986-02-17 00:00:00+00:00,98e3dcf98101146a577f85a34e58feec,43.974711,-109.741904,0
208,2019-01-01 12:50:14+00:00,Bode-Schuste,kids_pets,109.06,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,1953-12-25 00:00:00+00:00,5089ffa656bebaca749b9b970f40149c,43.729748,-120.13096000000002,0
209,2019-01-01 12:52:28+00:00,Gottlieb-Hansen,personal_care,3.65,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06 00:00:00+00:00,9661da49b30fedc727d315cddd5e9699,36.849101,-104.807088,0
210,2019-01-01 12:54:36+00:00,Kub PLC,personal_care,215.27,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24 00:00:00+00:00,69594a3099154547d6c1712c1d52d37f,33.58785,-111.796899,0
211,2019-01-01 12:55:23+00:00,Watsica LLC,personal_care,4.31,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11 00:00:00+00:00,e2ae9911ffdda9776dabf41e16beda9c,43.96206,-108.042065,0
212,2019-01-01 12:56:17+00:00,"Hauck, Dietrich and Funk",kids_pets,44.21,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",1967-08-02 00:00:00+00:00,2d51fc0937644072fe09e1cd998a006e,43.329385,-111.772465,0
213,2019-01-01 12:59:20+00:00,"Crist, Jakubowski and Littel",home,74.22,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27 00:00:00+00:00,d355c6d214ff0ff59c941504ec72ee79,38.442726,-94.42199,0
214,2019-01-01 13:06:44+00:00,"Metz, Russel and Metz",kids_pets,197.7,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28 00:00:00+00:00,5d2223325a5c3fb2567bca7bab674f5f,44.84209,-122.089726,0
215,2019-01-01 13:07:33+00:00,"Bahringer, Bergnaum and Quitzon",home,106.65,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08 00:00:00+00:00,c9df02be0b8e5207cef6d85ecf9f1b6f,43.617342,-122.715918,0
216,2019-01-01 13:09:58+00:00,"Kihn, Abernathy and Douglas",shopping_net,4.85,Kirtland Afb,NM,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30 00:00:00+00:00,f045242b4d3a9409c0744bb2a17480c4,35.377937,-106.62152,0
